,Code,Date,contact_tracing,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,debt_relief,income_support,testing_policy,international_travel_controls,restrictions_internal_movements,close_public_transport,public_information_campaigns,facial_coverings,stay_home_requirements,restriction_gatherings,cancel_public_events,workplace_closures,school_closures,holiday,temp,prcp,doctors_per_1000,nurses_per_1000,beds_per_1000,number_of_arrivals,urban_population,total_vaccinations_per_100,youth_unemployment,life_expectancy,%df_population_gr_65,UN Population Division (Median Age) (2017),excess_mortality_week_n,infections_value,month,average_deaths_2015_2019_all_ages,deaths_week_n,population,accumulated,reproduction_rate_week_n-1,reproduction_rate
13,AUS,2020-05-31,2.0,-28.918142857142858,-1.897857142857143,13.101857142857142,-49.387857142857136,-22.591857142857144,-25.857285714285716,2.0,1.0,3.0,4.0,2.0,0.42857142857142855,2.0,0.0,1.1428571428571428,4.0,2.0,1.1428571428571428,2.0,0.0,15.321328531412593,0.06070228091236496,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-0.76,-1.66,5,3412.7999999999997,-25.93728,25364307.0,0.008774571921085801,0.7771428571428574,0.7728571428571428
14,AUS,2020-06-07,2.0,-26.22457142857143,-0.9385714285714286,12.591714285714286,-48.53042857142857,-26.469428571428573,-23.407999999999998,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,13.157312925170048,0.06861644657863161,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-0.69,-5.23,6,2864.1000000000004,-19.762290000000004,25364307.0,0.008774571921085801,0.7728571428571428,0.8585714285714284
15,AUS,2020-06-14,2.0,-23.591714285714286,-0.18385714285714289,11.306142857142857,-44.63257142857143,-20.73442857142857,-19.591857142857144,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.14285714285714285,3.5714285714285716,2.0,1.0,2.0,0.0,14.295145145145147,0.0444894894894897,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-1.66,-3.66,6,2864.1000000000004,-47.54406000000001,25364307.0,0.008774571921085801,0.8585714285714284,0.95
16,AUS,2020-06-21,2.0,-19.12242857142857,-0.30628571428571433,10.040714285714285,-42.59171428571428,-12.755285714285716,-19.877714285714287,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,1.7142857142857142,0.0,12.984330914953645,0.029495163240628793,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-5.23,-7.5,6,2864.1000000000004,-149.79243000000005,25364307.0,0.008774571921085801,0.95,0.9171428571428571
17,AUS,2020-06-28,2.0,-17.12257142857143,-0.48999999999999994,9.510142857142856,-41.63271428571428,-15.183857142857144,-18.102,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,1.1428571428571428,1.0,1.0,0.0,14.813526715514083,0.07260162601626008,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-3.66,-6.39,6,2864.1000000000004,-104.82606000000003,25364307.0,0.008774571921085801,0.9171428571428571,1.3985714285714284
18,AUS,2020-07-05,2.0,-15.408285714285714,0.02042857142857143,8.693571428571428,-38.815999999999995,-16.734714285714286,-14.265285714285712,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.2857142857142858,0.0,13.571170628949732,0.08042130604875117,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-7.5,-6.71,7,2994.1499999999996,-224.56124999999997,25364307.0,0.008774571921085801,1.3985714285714284,1.625714285714286
19,AUS,2020-07-12,2.0,-14.306,0.5915714285714285,8.429,-38.142999999999994,-13.857142857142858,-14.938571428571427,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,0.2857142857142857,3.0,1.1428571428571428,1.1428571428571428,2.142857142857143,0.0,12.882697506758788,0.036206067888254985,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-6.39,-5.7,7,2994.1499999999996,-191.32618499999998,25364307.0,0.008774571921085801,1.625714285714286,1.9200000000000002
20,AUS,2020-07-19,2.0,-12.694,-0.20400000000000004,8.550714285714285,-38.877571428571436,-7.265428571428572,-18.285571428571426,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.0,2.142857142857143,3.142857142857143,2.0,2.0,3.0,0.0,12.594846050870153,0.037719879518072465,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-6.71,-10.72,7,2994.1499999999996,-200.90746499999997,25364307.0,0.008774571921085801,1.9200000000000002,1.8642857142857143
21,AUS,2020-07-26,2.0,-12.714285714285714,-0.28585714285714287,9.306142857142857,-41.10214285714285,-8.551,-22.12242857142857,2.0,1.0,3.0,4.0,2.0,1.0,2.0,0.42857142857142855,3.0,4.0,2.0,2.0,2.5714285714285716,0.0,12.576334862690354,0.06461699581089177,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-5.7,0.01,7,2994.1499999999996,-170.66655,25364307.0,0.008774571921085801,1.8642857142857143,1.577142857142857
22,AUS,2020-08-02,2.0,-13.734714285714286,-1.2857142857142858,9.367428571428572,-41.89814285714285,-12.673428571428571,-19.796,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,12.253251911428809,0.03666964551683073,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-10.72,-5.84,8,3818.2499999999995,-409.3164,25364307.0,0.008774571921085801,1.577142857142857,1.395714285714286
23,AUS,2020-08-09,2.0,-16.32657142857143,-3.1224285714285713,9.183857142857144,-42.653000000000006,-17.285857142857143,-16.428714285714285,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,13.02161586365124,0.11291150442477801,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,0.01,-0.7,8,3818.2499999999995,0.38182499999999997,25364307.0,0.008776077284508504,1.395714285714286,1.2785714285714285
24,AUS,2020-08-16,2.0,-17.285571428571426,-3.0,9.102142857142857,-42.79585714285714,-13.163285714285715,-16.571428571428573,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.5714285714285716,2.4285714285714284,0.0,12.772574541658544,0.03638872577803897,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-5.84,-0.99,8,3818.2499999999995,-222.98579999999998,25364307.0,0.008776077284508504,1.2785714285714285,1.1285714285714286
25,AUS,2020-08-23,2.0,-21.285857142857143,-6.3061428571428575,10.428571428571429,-45.67357142857143,-18.285714285714285,-19.346857142857143,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,13.15643619459177,0.10660282852091887,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-0.7,-8.0,8,3818.2499999999995,-26.727749999999997,25364307.0,0.008776077284508504,1.1285714285714286,0.88
26,AUS,2020-08-30,2.0,-22.428571428571427,-7.836571428571429,10.530714285714286,-46.46942857142857,-16.285714285714285,-21.142714285714284,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,14.574588173524976,0.08178676904902533,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-0.99,-8.37,8,3818.2499999999995,-37.800675,25364307.0,0.008776077284508504,0.88,0.74
27,AUS,2020-09-06,2.0,-22.204285714285714,-8.32642857142857,10.224714285714285,-45.97957142857143,-16.714285714285715,-19.347,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,12.881442115277371,0.0429642751697669,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-8.0,-4.72,9,2930.25,-234.42,25364307.0,0.008776077284508504,0.74,0.6385714285714286
28,AUS,2020-09-13,2.0,-20.93857142857143,-7.000000000000001,9.612428571428572,-44.18385714285714,-8.632714285714286,-18.285714285714285,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,15.454268694049453,0.020228080568720407,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-8.37,-6.67,9,2930.25,-245.26192499999996,25364307.0,0.008776077284508504,0.6385714285714286,0.6128571428571429
29,AUS,2020-09-20,2.0,-19.81657142857143,-5.673571428571428,8.87742857142857,-43.36771428571428,-7.3061428571428575,-18.22471428571429,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,17.019219396806623,0.03818746303962167,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-4.72,-4.05,9,2930.25,-138.3078,25364307.0,0.008776077284508504,0.6128571428571429,0.6
30,AUS,2020-09-27,2.0,-19.367428571428572,-6.040857142857143,7.959285714285714,-42.591857142857144,-5.6737142857142855,-17.551,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,17.02954978014043,0.0452392203189605,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-6.67,-2.82,9,2930.25,-195.44767499999998,25364307.0,0.008776077284508504,0.6,0.5771428571428572
31,AUS,2020-10-04,2.0,-18.12257142857143,-5.3064285714285715,7.632714285714286,-41.795857142857145,-1.4081428571428571,-16.265285714285714,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,17.8647671629038,0.0686572020112394,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-4.05,-2.18,10,2724.8,-110.3544,25364307.0,0.008776077284508504,0.5771428571428572,0.5485714285714286
32,AUS,2020-10-11,2.0,-17.551,-4.469428571428571,8.428571428571429,-43.204142857142855,-7.714285714285714,-18.306285714285714,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.5714285714285716,2.5714285714285716,0.0,15.735959655499915,0.06223106395520196,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-2.82,-4.11,10,2724.8,-76.83936,25364307.0,0.008776077284508504,0.5485714285714286,0.6142857142857144
33,AUS,2020-10-18,2.0,-15.796000000000001,-2.224428571428571,8.326714285714287,-42.91814285714286,1.7144285714285716,-23.775714285714287,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,18.219249240419455,0.09690091149661847,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-2.18,-4.49,10,2724.8,-59.40064000000001,25364307.0,0.008776077284508504,0.6142857142857144,0.8185714285714285
34,AUS,2020-10-25,2.0,-17.02042857142857,-2.408142857142857,8.061285714285713,-42.57142857142857,-3.8365714285714283,-20.041,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,18.770969738427965,0.03629434183523903,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-4.11,-1.52,10,2724.8,-111.98928000000001,25364307.0,0.008776077284508504,0.8185714285714285,0.9714285714285715
35,AUS,2020-11-01,2.0,-16.653,-1.4287142857142856,7.0,-39.59171428571428,-8.734428571428571,-11.734571428571428,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,18.73881673881671,0.06026269185360106,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-4.49,2.06,11,3233.55,-145.18639500000003,25364307.0,0.008776077284508504,0.9714285714285715,0.9185714285714285
36,AUS,2020-11-08,2.0,-15.959142857142856,-0.5714285714285714,7.102142857142858,-39.44885714285714,-12.224571428571428,-12.836857142857143,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,1.8571428571428572,3.857142857142857,1.8571428571428572,1.8571428571428572,1.8571428571428572,0.0,18.409534092396257,0.1444022379269724,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,-1.52,1.08,11,3233.55,-49.14996000000001,25364307.0,0.008776077284508504,0.9185714285714285,0.88
37,AUS,2020-11-15,2.0,-12.632714285714286,0.6940000000000001,6.265285714285715,-38.44885714285714,-16.67342857142857,-11.224428571428572,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,20.221171526136075,0.057299054373522604,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,2.06,4.83,11,3233.55,66.61113,25364307.0,0.00903869486755542,0.88,0.777142857142857
38,AUS,2020-11-22,2.0,-10.918428571428572,0.7347142857142857,5.6938571428571425,-38.32657142857143,-12.122285714285715,-10.714142857142857,2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,20.23950215382591,0.040435039952648785,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,1.08,0.34,11,3233.55,34.922340000000005,25364307.0,0.009176377872259629,0.777142857142857,0.8485714285714285
39,AUS,2020-11-29,2.0,-9.714142857142857,2.5511428571428567,4.755000000000001,-36.694,-10.592,-8.959142857142858,2.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,21.912933359647397,0.03314683244523394,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,4.83,0.46,11,3233.55,156.18046500000003,25364307.0,0.009792126865520119,0.8485714285714285,1.3
40,AUS,2020-12-06,2.0,-10.918428571428572,2.0,5.040857142857143,-37.06128571428571,-12.061285714285715,-10.51,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.857142857142857,1.0,3.4285714285714284,1.0,1.0,0.42857142857142855,0.0,23.010560827731688,0.050435943060498326,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,0.34,4.23,12,2513.3999999999996,8.54556,25364307.0,0.009825818146736671,1.3,1.0271428571428571
41,AUS,2020-12-13,2.0,-7.795857142857143,3.2244285714285716,4.183571428571429,-35.18371428571429,-13.306142857142857,-8.857285714285714,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.2857142857142856,1.2857142857142858,1.2857142857142858,0.2857142857142857,0.0,22.93313550939666,0.04862017804154315,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,0.46,3.08,12,2513.3999999999996,11.561639999999999,25364307.0,0.009871400468382597,1.0271428571428571,0.9514285714285714
42,AUS,2020-12-20,2.0,-5.7142857142857135,4.3265714285714285,3.5507142857142857,-33.102,-13.796000000000001,-7.836571428571429,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,21.3022392960336,0.08401595744680827,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,4.23,3.86,12,2513.3999999999996,106.31681999999999,25364307.0,0.010290559643517955,0.9514285714285714,0.9771428571428571
43,AUS,2020-12-27,2.0,-3.7142857142857144,5.367428571428571,3.4084285714285714,-31.97957142857143,-13.734571428571428,-8.36742857142857,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,22.54513479911005,0.16544758539458126,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,3.08,2.16,12,2513.3999999999996,77.41272,25364307.0,0.0105957630145385,0.9771428571428571,1.195714285714286
44,AUS,2021-01-03,2.0,-0.7551428571428571,8.938857142857144,3.9182857142857146,-32.67342857142857,-16.449,-11.591857142857142,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.7142857142857142,4.0,2.0,2.7142857142857144,1.0,0.0,21.328300653594788,0.17124411764705788,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,3.86,,1,3085.6000000000004,119.10416000000002,25364307.0,0.011065336892508042,1.195714285714286,1.4157142857142857
45,AUS,2021-01-10,2.0,-9.102,5.101999999999999,7.469428571428572,-44.061428571428564,-5.0409999999999995,-37.489714285714285,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,21.789116976213762,0.1252521994134892,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,2.16,,1,3085.6000000000004,66.64896000000002,25364307.0,0.01132810362214903,1.4157142857142857,1.1214285714285717
46,AUS,2021-01-17,2.0,-12.244857142857143,-0.14300000000000004,10.857,-49.75514285714285,6.918428571428572,-45.53057142857143,1.1428571428571428,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,22.253335956198168,0.1614901150781935,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,1,3085.6000000000004,,25364307.0,0.01132810362214903,1.1214285714285717,0.9742857142857143
47,AUS,2021-01-24,2.0,-13.714285714285714,0.08171428571428577,9.224571428571428,-46.979571428571425,-3.8775714285714287,-27.12257142857143,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.857142857142857,1.1428571428571428,4.0,1.5714285714285714,2.142857142857143,1.0,0.0,23.825611830912134,0.06611601884570079,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,1,3085.6000000000004,,25364307.0,0.01132810362214903,0.9742857142857143,0.8499999999999999
48,AUS,2021-01-31,2.0,-14.041,-2.959285714285714,6.387714285714287,-43.38771428571429,-3.8977142857142857,-18.97957142857143,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,21.959880161521454,0.07911195779601418,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,1,3085.6000000000004,,25364307.0,0.01132810362214903,0.8499999999999999,0.7585714285714286
49,AUS,2021-02-07,2.0,-12.122428571428571,-3.5712857142857146,5.265285714285715,-41.63271428571428,-1.2448571428571427,-18.714142857142857,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,24.360972751245203,0.11316730149428633,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,2,2467.05,,25364307.0,0.01132810362214903,0.7585714285714286,0.67
50,AUS,2021-02-14,2.0,-13.347,-3.1224285714285718,6.142857142857143,-41.67342857142857,-11.061285714285713,-18.755,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.5714285714285716,1.1428571428571428,4.0,1.5714285714285714,2.142857142857143,1.8571428571428572,0.0,22.338983326820408,0.17782825322391493,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,2,2467.05,,25364307.0,0.01132810362214903,0.67,0.7742857142857142
51,AUS,2021-02-21,2.0,-14.53057142857143,-3.5917142857142856,5.326285714285715,-38.12228571428572,-18.12242857142857,-10.653,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,0.2857142857142857,3.142857142857143,1.1428571428571428,2.142857142857143,2.142857142857143,0.0,22.388367240479937,0.15315727699530476,3.75,11.92,3.84,8263000.0,85.904,,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,2,2467.05,,25364307.0,0.01132810362214903,0.7742857142857142,0.8871428571428571
52,AUS,2021-02-28,2.0,-14.060999999999998,-1.6531428571428572,5.3061428571428575,-37.918285714285716,-16.959142857142858,-10.775571428571428,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.857142857142857,1.7142857142857142,3.857142857142857,1.8571428571428572,2.857142857142857,1.8571428571428572,0.0,22.43587458293341,0.1050061703002882,3.75,11.92,3.84,8263000.0,85.904,0.0,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,2,2467.05,,25364307.0,0.01132810362214903,0.8871428571428571,0.8842857142857143
53,AUS,2021-03-07,2.0,-13.183571428571428,-1.0202857142857142,5.510142857142857,-37.36742857142857,-17.326428571428572,-10.244857142857143,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,22.445008651169786,0.1115267433987811,3.75,11.92,3.84,8263000.0,85.904,0.005714285714285714,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,3,3126.25,,25364307.0,0.01132810362214903,0.8842857142857143,1.0400000000000003
54,AUS,2021-03-14,2.0,-9.122571428571428,0.24500000000000005,3.4084285714285714,-32.55114285714286,-14.142714285714286,-7.203857142857143,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.2857142857142856,0.0,3.2857142857142856,1.0,2.0,1.0,0.0,21.42074946817213,0.08066568483063341,3.75,11.92,3.84,8263000.0,85.904,0.13000000000000003,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,3,3126.25,,25364307.0,0.01132810362214903,1.0400000000000003,1.2757142857142856
55,AUS,2021-03-21,2.0,-8.203999999999999,1.51,3.183857142857143,-31.06114285714286,-11.142857142857142,-8.836714285714285,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,21.679074019655868,0.058181016749926664,3.75,11.92,3.84,8263000.0,85.904,0.3242857142857143,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,3,3126.25,,25364307.0,0.01132810362214903,1.2757142857142856,1.2671428571428573
56,AUS,2021-03-28,2.0,-8.224571428571428,1.347,3.4899999999999993,-30.77528571428571,-14.02057142857143,-8.347,1.0,1.0,2.0,4.0,1.5714285714285714,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,20.929140832595152,0.14988780631827503,3.75,11.92,3.84,8263000.0,85.904,0.6357142857142858,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,3,3126.25,,25364307.0,0.01132810362214903,1.2671428571428573,1.1071428571428572
57,AUS,2021-04-04,2.0,-8.898,1.1837142857142857,3.8368571428571427,-31.489714285714285,-24.265285714285714,-6.346857142857142,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,21.509765109527613,0.347256532066507,3.75,11.92,3.84,8263000.0,85.904,1.0785714285714285,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,4,2564.75,,25364307.0,0.01132810362214903,1.1071428571428572,0.9885714285714285
58,AUS,2021-04-11,2.0,-7.6737142857142855,2.2244285714285716,3.8165714285714287,-30.347,-21.041,-6.285714285714286,0.42857142857142855,0.8571428571428571,2.0,4.0,1.8571428571428572,1.0,2.0,2.4285714285714284,0.8571428571428571,3.4285714285714284,1.4285714285714286,2.4285714285714284,1.8571428571428572,0.0,19.859551859551885,0.04230769230769232,3.75,11.92,3.84,8263000.0,85.904,2.07,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,4,2564.75,,25364307.0,0.01132810362214903,0.9885714285714285,1.0871428571428574
59,AUS,2021-04-18,2.0,-10.959285714285715,-0.1225714285714287,5.714428571428572,-35.0,-2.2652857142857146,-23.551142857142857,0.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,20.23362603858202,0.11568112215011007,3.75,11.92,3.84,8263000.0,85.904,3.282857142857143,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,4,2564.75,,25364307.0,0.01132810362214903,1.0871428571428574,0.9728571428571428
60,AUS,2021-04-25,2.0,-7.2244285714285725,0.7345714285714287,5.428428571428571,-33.69385714285714,-5.408142857142857,-22.02042857142857,0.0,0.0,2.0,4.0,2.0,1.0,2.0,2.2857142857142856,0.0,3.0,1.0,1.0,1.0,0.0,20.23362603858202,0.11568112215011007,3.75,11.92,3.84,8263000.0,85.904,4.531428571428571,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,4,2564.75,,25364307.0,0.01132810362214903,0.9728571428571428,1.1714285714285713
61,AUS,2021-05-02,2.0,-4.857142857142857,2.8774285714285717,3.959142857142857,-28.510142857142856,-11.408,-12.53057142857143,0.0,0.0,2.0,4.0,1.5714285714285714,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,16.68499331983385,0.061438456642479045,3.75,11.92,3.84,8263000.0,85.904,5.998571428571429,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,5,3412.7999999999997,,25364307.0,0.01132810362214903,1.1714285714285713,1.3357142857142856
62,AUS,2021-05-09,2.0,-5.952333333333333,3.6189999999999998,3.2383333333333333,-26.238333333333333,-14.571666666666667,-6.666666666666667,0.0,0.0,2.0,4.0,1.5,1.0,2.0,3.0,1.0,3.5,1.5,2.0,1.5,1.75,16.68499331983385,0.061438456642479045,3.75,11.92,3.84,8263000.0,85.904,7.448333333333333,11.8400001525879,82.74878048780491,15.9212017459054,37.900002,,,5,3412.7999999999997,,25364307.0,0.01132810362214903,1.3357142857142856,1.3228571428571432
66,AUT,2020-03-22,1.0,1.6325714285714288,5.244857142857143,-0.10214285714285716,-0.8164285714285714,7.0611428571428565,1.3059999999999998,0.0,0.0,1.0,1.2857142857142858,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,4.632913436692499,0.07975290697674421,5.24,6.87,7.27,28121000.0,58.093999999999994,,8.51000022888184,81.6926829268293,19.0756062856682,44.400002,-0.55,14.89,3,2131.1,-11.721050000000002,8877067.0,0.0,2.9333333333333336,2.9333333333333336
67,AUT,2020-03-29,1.0,-21.571571428571428,7.306285714285715,5.0,-19.551,-2.2860000000000005,-9.46957142857143,0.8571428571428571,0.0,1.0,3.0,1.7142857142857142,0.8571428571428571,2.0,0.0,0.8571428571428571,1.7142857142857142,2.0,1.8571428571428572,0.8571428571428571,0.0,6.469099756691002,0.013868613138686111,5.24,6.87,7.27,28121000.0,58.093999999999994,,8.51000022888184,81.6926829268293,19.0756062856682,44.400002,0.39,7.24,3,2131.1,8.31129,8877067.0,9.362653227693335e-05,2.9333333333333336,2.8571428571428568
68,AUT,2020-04-05,1.0,-76.40828571428571,-30.469428571428573,21.02042857142857,-64.18357142857143,-39.550999999999995,-50.959,2.0,2.0,1.4285714285714286,3.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,0.0,3.1454329123192393,0.03084019769357495,5.24,6.87,7.27,28121000.0,58.093999999999994,,8.51000022888184,81.6926829268293,19.0756062856682,44.400002,14.89,15.3,4,1531.3,228.01057,8877067.0,0.002662161499963896,2.8571428571428568,2.1999999999999997
