Entity,Code,Date,retail_and_recreation
Trinidad and Tobago,TTO,2020-10-10,-26.286
Trinidad and Tobago,TTO,2020-10-11,-26.286
Trinidad and Tobago,TTO,2020-10-12,-26.857
Trinidad and Tobago,TTO,2020-10-13,-26.714
Trinidad and Tobago,TTO,2020-10-14,-26.857
Trinidad and Tobago,TTO,2020-10-15,-27.143
Trinidad and Tobago,TTO,2020-10-16,-27
Trinidad and Tobago,TTO,2020-10-17,-27
Trinidad and Tobago,TTO,2020-10-18,-27
Trinidad and Tobago,TTO,2020-10-19,-26.714
Trinidad and Tobago,TTO,2020-10-20,-27
Trinidad and Tobago,TTO,2020-10-21,-27
Trinidad and Tobago,TTO,2020-10-22,-27.286
Trinidad and Tobago,TTO,2020-10-23,-27.429
Trinidad and Tobago,TTO,2020-10-24,-27.286
Trinidad and Tobago,TTO,2020-10-25,-27.286
Trinidad and Tobago,TTO,2020-10-26,-26.857
Trinidad and Tobago,TTO,2020-10-27,-25.857
Trinidad and Tobago,TTO,2020-10-28,-25.143
Trinidad and Tobago,TTO,2020-10-29,-23.857
Trinidad and Tobago,TTO,2020-10-30,-23
Trinidad and Tobago,TTO,2020-10-31,-21.714
Trinidad and Tobago,TTO,2020-11-01,-20.286
Trinidad and Tobago,TTO,2020-11-02,-20.571
Trinidad and Tobago,TTO,2020-11-03,-19.714
Trinidad and Tobago,TTO,2020-11-04,-19.286
Trinidad and Tobago,TTO,2020-11-05,-19.571
Trinidad and Tobago,TTO,2020-11-06,-20
Trinidad and Tobago,TTO,2020-11-07,-20.571
Trinidad and Tobago,TTO,2020-11-08,-20.286
Trinidad and Tobago,TTO,2020-11-09,-19.429
Trinidad and Tobago,TTO,2020-11-10,-20
Trinidad and Tobago,TTO,2020-11-11,-20
Trinidad and Tobago,TTO,2020-11-12,-19.714
Trinidad and Tobago,TTO,2020-11-13,-18.857
Trinidad and Tobago,TTO,2020-11-14,-23.143
Trinidad and Tobago,TTO,2020-11-15,-23
Trinidad and Tobago,TTO,2020-11-16,-22.714
Trinidad and Tobago,TTO,2020-11-17,-22.571
Trinidad and Tobago,TTO,2020-11-18,-22.429
Trinidad and Tobago,TTO,2020-11-19,-22.429
Trinidad and Tobago,TTO,2020-11-20,-22.571
Trinidad and Tobago,TTO,2020-11-21,-18.286
Trinidad and Tobago,TTO,2020-11-22,-18.857
Trinidad and Tobago,TTO,2020-11-23,-18.857
Trinidad and Tobago,TTO,2020-11-24,-18.857
Trinidad and Tobago,TTO,2020-11-25,-18.571
Trinidad and Tobago,TTO,2020-11-26,-18
Trinidad and Tobago,TTO,2020-11-27,-16.857
Trinidad and Tobago,TTO,2020-11-28,-15
Trinidad and Tobago,TTO,2020-11-29,-12.143
Trinidad and Tobago,TTO,2020-11-30,-10.714
Trinidad and Tobago,TTO,2020-12-01,-9.286
Trinidad and Tobago,TTO,2020-12-02,-8.429
Trinidad and Tobago,TTO,2020-12-03,-7.714
Trinidad and Tobago,TTO,2020-12-04,-8.286
Trinidad and Tobago,TTO,2020-12-05,-8.714
Trinidad and Tobago,TTO,2020-12-06,-8.429
Trinidad and Tobago,TTO,2020-12-07,-9.286
Trinidad and Tobago,TTO,2020-12-08,-9.571
Trinidad and Tobago,TTO,2020-12-09,-9.857
Trinidad and Tobago,TTO,2020-12-10,-10.143
Trinidad and Tobago,TTO,2020-12-11,-10.143
Trinidad and Tobago,TTO,2020-12-12,-10.286
Trinidad and Tobago,TTO,2020-12-13,-10.286
Trinidad and Tobago,TTO,2020-12-14,-9.429
Trinidad and Tobago,TTO,2020-12-15,-8.571
Trinidad and Tobago,TTO,2020-12-16,-7.143
Trinidad and Tobago,TTO,2020-12-17,-5.571
Trinidad and Tobago,TTO,2020-12-18,-4.429
Trinidad and Tobago,TTO,2020-12-19,-3.143
Trinidad and Tobago,TTO,2020-12-20,0.857
Trinidad and Tobago,TTO,2020-12-21,3.857
Trinidad and Tobago,TTO,2020-12-22,7.143
Trinidad and Tobago,TTO,2020-12-23,10.571
Trinidad and Tobago,TTO,2020-12-24,13.143
Trinidad and Tobago,TTO,2020-12-25,3.429
Trinidad and Tobago,TTO,2020-12-26,-3.429
Trinidad and Tobago,TTO,2020-12-27,-11.286
Trinidad and Tobago,TTO,2020-12-28,-14.714
Trinidad and Tobago,TTO,2020-12-29,-19.143
Trinidad and Tobago,TTO,2020-12-30,-23.571
Trinidad and Tobago,TTO,2020-12-31,-27
Trinidad and Tobago,TTO,2021-01-01,-26.571
Trinidad and Tobago,TTO,2021-01-02,-24
Trinidad and Tobago,TTO,2021-01-03,-24.429
Trinidad and Tobago,TTO,2021-01-04,-25.857
Trinidad and Tobago,TTO,2021-01-05,-27.571
Trinidad and Tobago,TTO,2021-01-06,-29.857
Trinidad and Tobago,TTO,2021-01-07,-32.429
Trinidad and Tobago,TTO,2021-01-08,-25.714
Trinidad and Tobago,TTO,2021-01-09,-24.714
Trinidad and Tobago,TTO,2021-01-10,-24.143
Trinidad and Tobago,TTO,2021-01-11,-24.714
Trinidad and Tobago,TTO,2021-01-12,-24.857
Trinidad and Tobago,TTO,2021-01-13,-25.143
Trinidad and Tobago,TTO,2021-01-14,-25.571
Trinidad and Tobago,TTO,2021-01-15,-25.857
Trinidad and Tobago,TTO,2021-01-16,-26
Trinidad and Tobago,TTO,2021-01-17,-26
Trinidad and Tobago,TTO,2021-01-18,-26.429
Trinidad and Tobago,TTO,2021-01-19,-26.857
Trinidad and Tobago,TTO,2021-01-20,-27
Trinidad and Tobago,TTO,2021-01-21,-26.714
Trinidad and Tobago,TTO,2021-01-22,-26.429
Trinidad and Tobago,TTO,2021-01-23,-25.857
Trinidad and Tobago,TTO,2021-01-24,-25.143
Trinidad and Tobago,TTO,2021-01-25,-24.143
Trinidad and Tobago,TTO,2021-01-26,-23
Turkey,TUR,2020-02-17,5
Turkey,TUR,2020-02-18,4.75
Turkey,TUR,2020-02-19,3.8
Turkey,TUR,2020-02-20,3
Turkey,TUR,2020-02-21,2
Turkey,TUR,2020-02-22,1.714
Turkey,TUR,2020-02-23,1.714
Turkey,TUR,2020-02-24,1.286
Turkey,TUR,2020-02-25,1.143
Turkey,TUR,2020-02-26,1.286
Turkey,TUR,2020-02-27,1.143
Turkey,TUR,2020-02-28,1.286
Turkey,TUR,2020-02-29,0.429
Turkey,TUR,2020-03-01,0.714
Turkey,TUR,2020-03-02,1.143
Turkey,TUR,2020-03-03,1.714
Turkey,TUR,2020-03-04,1.857
Turkey,TUR,2020-03-05,2.571
Turkey,TUR,2020-03-06,3.857
Turkey,TUR,2020-03-07,6.571
Turkey,TUR,2020-03-08,7.857
Turkey,TUR,2020-03-09,8.143
Turkey,TUR,2020-03-10,7.429
Turkey,TUR,2020-03-11,7.571
Turkey,TUR,2020-03-12,8
Turkey,TUR,2020-03-13,6.857
Turkey,TUR,2020-03-14,4
Turkey,TUR,2020-03-15,-0.714
Turkey,TUR,2020-03-16,-3.571
Turkey,TUR,2020-03-17,-7.571
Turkey,TUR,2020-03-18,-13.286
Turkey,TUR,2020-03-19,-20
Turkey,TUR,2020-03-20,-26.143
Turkey,TUR,2020-03-21,-32.571
Turkey,TUR,2020-03-22,-39.571
Turkey,TUR,2020-03-23,-45.143
Turkey,TUR,2020-03-24,-49.571
Turkey,TUR,2020-03-25,-52.571
Turkey,TUR,2020-03-26,-54.857
Turkey,TUR,2020-03-27,-56.857
Turkey,TUR,2020-03-28,-58.857
Turkey,TUR,2020-03-29,-60.429
Turkey,TUR,2020-03-30,-61.286
Turkey,TUR,2020-03-31,-61.857
Turkey,TUR,2020-04-01,-62.286
Turkey,TUR,2020-04-02,-63
Turkey,TUR,2020-04-03,-63.429
Turkey,TUR,2020-04-04,-64
Turkey,TUR,2020-04-05,-64.143
Turkey,TUR,2020-04-06,-64.714
Turkey,TUR,2020-04-07,-65.143
Turkey,TUR,2020-04-08,-65.714
Turkey,TUR,2020-04-09,-66
Turkey,TUR,2020-04-10,-65.857
Turkey,TUR,2020-04-11,-69
Turkey,TUR,2020-04-12,-71.429
Turkey,TUR,2020-04-13,-70.143
Turkey,TUR,2020-04-14,-69.286
Turkey,TUR,2020-04-15,-68.857
Turkey,TUR,2020-04-16,-67.714
Turkey,TUR,2020-04-17,-66.571
Turkey,TUR,2020-04-18,-66.571
Turkey,TUR,2020-04-19,-66.429
Turkey,TUR,2020-04-20,-66.429
Turkey,TUR,2020-04-21,-65.429
Turkey,TUR,2020-04-22,-63.571
Turkey,TUR,2020-04-23,-68
Turkey,TUR,2020-04-24,-72.857
Turkey,TUR,2020-04-25,-72.714
Turkey,TUR,2020-04-26,-72.571
Turkey,TUR,2020-04-27,-71.857
Turkey,TUR,2020-04-28,-72.286
Turkey,TUR,2020-04-29,-73.286
Turkey,TUR,2020-04-30,-67.857
Turkey,TUR,2020-05-01,-67.857
Turkey,TUR,2020-05-02,-67.857
Turkey,TUR,2020-05-03,-67.857
Turkey,TUR,2020-05-04,-68.143
Turkey,TUR,2020-05-05,-67.857
Turkey,TUR,2020-05-06,-67.429
Turkey,TUR,2020-05-07,-67.857
Turkey,TUR,2020-05-08,-62.429
Turkey,TUR,2020-05-09,-61.571
Turkey,TUR,2020-05-10,-60.429
Turkey,TUR,2020-05-11,-59.286
Turkey,TUR,2020-05-12,-58.429
Turkey,TUR,2020-05-13,-57.286
Turkey,TUR,2020-05-14,-56.429
Turkey,TUR,2020-05-15,-55
Turkey,TUR,2020-05-16,-54.143
Turkey,TUR,2020-05-17,-53.714
Turkey,TUR,2020-05-18,-57.714
Turkey,TUR,2020-05-19,-61.429
Turkey,TUR,2020-05-20,-59.857
Turkey,TUR,2020-05-21,-58.429
Turkey,TUR,2020-05-22,-57.286
Turkey,TUR,2020-05-23,-58.286
Turkey,TUR,2020-05-24,-60
Turkey,TUR,2020-05-25,-63.286
Turkey,TUR,2020-05-26,-66
Turkey,TUR,2020-05-27,-66.429
Turkey,TUR,2020-05-28,-66.857
Turkey,TUR,2020-05-29,-67.571
Turkey,TUR,2020-05-30,-65.857
Turkey,TUR,2020-05-31,-63.714
Turkey,TUR,2020-06-01,-54.143
Turkey,TUR,2020-06-02,-45.286
Turkey,TUR,2020-06-03,-43.571
Turkey,TUR,2020-06-04,-41.857
Turkey,TUR,2020-06-05,-39.857
Turkey,TUR,2020-06-06,-34.429
Turkey,TUR,2020-06-07,-28.857
Turkey,TUR,2020-06-08,-28.571
Turkey,TUR,2020-06-09,-28.143
Turkey,TUR,2020-06-10,-27.714
Turkey,TUR,2020-06-11,-26.714
Turkey,TUR,2020-06-12,-26.857
Turkey,TUR,2020-06-13,-25.714
Turkey,TUR,2020-06-14,-24.571
Turkey,TUR,2020-06-15,-23.714
Turkey,TUR,2020-06-16,-22.571
Turkey,TUR,2020-06-17,-22.571
Turkey,TUR,2020-06-18,-22.571
Turkey,TUR,2020-06-19,-22.286
Turkey,TUR,2020-06-20,-24.714
Turkey,TUR,2020-06-21,-24.571
Turkey,TUR,2020-06-22,-24
Turkey,TUR,2020-06-23,-24.286
Turkey,TUR,2020-06-24,-24
Turkey,TUR,2020-06-25,-23.429
Turkey,TUR,2020-06-26,-23
Turkey,TUR,2020-06-27,-22.857
Turkey,TUR,2020-06-28,-27.143
Turkey,TUR,2020-06-29,-26.714
Turkey,TUR,2020-06-30,-25.714
Turkey,TUR,2020-07-01,-25.286
Turkey,TUR,2020-07-02,-25
Turkey,TUR,2020-07-03,-25
Turkey,TUR,2020-07-04,-22.143
Turkey,TUR,2020-07-05,-17.429
Turkey,TUR,2020-07-06,-17.714
Turkey,TUR,2020-07-07,-17.857
Turkey,TUR,2020-07-08,-18
Turkey,TUR,2020-07-09,-18
Turkey,TUR,2020-07-10,-18
Turkey,TUR,2020-07-11,-17.857
Turkey,TUR,2020-07-12,-17.571
Turkey,TUR,2020-07-13,-17.857
Turkey,TUR,2020-07-14,-17.857
Turkey,TUR,2020-07-15,-17.286
Turkey,TUR,2020-07-16,-17
Turkey,TUR,2020-07-17,-16.714
Turkey,TUR,2020-07-18,-16.429
Turkey,TUR,2020-07-19,-16.143
Turkey,TUR,2020-07-20,-15.571
Turkey,TUR,2020-07-21,-15.286
Turkey,TUR,2020-07-22,-15.571
Turkey,TUR,2020-07-23,-15.571
Turkey,TUR,2020-07-24,-15.429
Turkey,TUR,2020-07-25,-15.143
Turkey,TUR,2020-07-26,-14.714
Turkey,TUR,2020-07-27,-14
Turkey,TUR,2020-07-28,-13.143
Turkey,TUR,2020-07-29,-11.429
Turkey,TUR,2020-07-30,-9.143
Turkey,TUR,2020-07-31,-14
Turkey,TUR,2020-08-01,-17.143
Turkey,TUR,2020-08-02,-18.143
Turkey,TUR,2020-08-03,-19.714
Turkey,TUR,2020-08-04,-20.286
Turkey,TUR,2020-08-05,-21.714
Turkey,TUR,2020-08-06,-23.857
Turkey,TUR,2020-08-07,-19
Turkey,TUR,2020-08-08,-16.143
Turkey,TUR,2020-08-09,-15.429
Turkey,TUR,2020-08-10,-14.286
Turkey,TUR,2020-08-11,-14.286
Turkey,TUR,2020-08-12,-14.286
Turkey,TUR,2020-08-13,-14.429
Turkey,TUR,2020-08-14,-14.571
Turkey,TUR,2020-08-15,-14.286
Turkey,TUR,2020-08-16,-14
Turkey,TUR,2020-08-17,-14.143
Turkey,TUR,2020-08-18,-14.571
Turkey,TUR,2020-08-19,-15
Turkey,TUR,2020-08-20,-15.286
Turkey,TUR,2020-08-21,-15.571
Turkey,TUR,2020-08-22,-16
Turkey,TUR,2020-08-23,-16.429
Turkey,TUR,2020-08-24,-16.857
Turkey,TUR,2020-08-25,-17
Turkey,TUR,2020-08-26,-17.143
Turkey,TUR,2020-08-27,-17.143
Turkey,TUR,2020-08-28,-17.143
Turkey,TUR,2020-08-29,-17.429
Turkey,TUR,2020-08-30,-17.857
Turkey,TUR,2020-08-31,-18.143
Turkey,TUR,2020-09-01,-18.286
Turkey,TUR,2020-09-02,-18.429
Turkey,TUR,2020-09-03,-18.714
Turkey,TUR,2020-09-04,-19
Turkey,TUR,2020-09-05,-18.714
Turkey,TUR,2020-09-06,-18
Turkey,TUR,2020-09-07,-17.857
Turkey,TUR,2020-09-08,-17.857
Turkey,TUR,2020-09-09,-18
Turkey,TUR,2020-09-10,-17.857
Turkey,TUR,2020-09-11,-17.857
Turkey,TUR,2020-09-12,-18.143
Turkey,TUR,2020-09-13,-18.571
Turkey,TUR,2020-09-14,-18.857
Turkey,TUR,2020-09-15,-18.857
Turkey,TUR,2020-09-16,-18.714
Turkey,TUR,2020-09-17,-18.857
Turkey,TUR,2020-09-18,-18.857
Turkey,TUR,2020-09-19,-18.714
Turkey,TUR,2020-09-20,-18.571
Turkey,TUR,2020-09-21,-18.429
Turkey,TUR,2020-09-22,-18.857
Turkey,TUR,2020-09-23,-19.429
Turkey,TUR,2020-09-24,-20.143
Turkey,TUR,2020-09-25,-20.571
Turkey,TUR,2020-09-26,-20.857
Turkey,TUR,2020-09-27,-21.286
Turkey,TUR,2020-09-28,-21.857
Turkey,TUR,2020-09-29,-22.571
Turkey,TUR,2020-09-30,-22.571
Turkey,TUR,2020-10-01,-22.571
Turkey,TUR,2020-10-02,-22.571
Turkey,TUR,2020-10-03,-22.429
Turkey,TUR,2020-10-04,-22
Turkey,TUR,2020-10-05,-22
Turkey,TUR,2020-10-06,-21.429
Turkey,TUR,2020-10-07,-21.286
Turkey,TUR,2020-10-08,-21.714
Turkey,TUR,2020-10-09,-21.714
Turkey,TUR,2020-10-10,-21.286
Turkey,TUR,2020-10-11,-20.714
Turkey,TUR,2020-10-12,-20.429
Turkey,TUR,2020-10-13,-20.714
Turkey,TUR,2020-10-14,-20.571
Turkey,TUR,2020-10-15,-19.429
Turkey,TUR,2020-10-16,-19
Turkey,TUR,2020-10-17,-19.143
Turkey,TUR,2020-10-18,-19.857
Turkey,TUR,2020-10-19,-20.286
Turkey,TUR,2020-10-20,-20.286
Turkey,TUR,2020-10-21,-20.429
Turkey,TUR,2020-10-22,-20.571
Turkey,TUR,2020-10-23,-20.571
Turkey,TUR,2020-10-24,-20.571
Turkey,TUR,2020-10-25,-20
Turkey,TUR,2020-10-26,-19.857
Turkey,TUR,2020-10-27,-19.571
Turkey,TUR,2020-10-28,-19.429
Turkey,TUR,2020-10-29,-19.857
Turkey,TUR,2020-10-30,-21
Turkey,TUR,2020-10-31,-22
Turkey,TUR,2020-11-01,-23.143
Turkey,TUR,2020-11-02,-23.571
Turkey,TUR,2020-11-03,-24.143
Turkey,TUR,2020-11-04,-25.286
Turkey,TUR,2020-11-05,-25.857
Turkey,TUR,2020-11-06,-25.571
Turkey,TUR,2020-11-07,-25.286
Turkey,TUR,2020-11-08,-25
Turkey,TUR,2020-11-09,-25
Turkey,TUR,2020-11-10,-24.857
Turkey,TUR,2020-11-11,-24.429
Turkey,TUR,2020-11-12,-24.429
Turkey,TUR,2020-11-13,-24.571
Turkey,TUR,2020-11-14,-25.143
Turkey,TUR,2020-11-15,-25.571
Turkey,TUR,2020-11-16,-25.714
Turkey,TUR,2020-11-17,-26
Turkey,TUR,2020-11-18,-26.857
Turkey,TUR,2020-11-19,-27.429
Turkey,TUR,2020-11-20,-28.429
Turkey,TUR,2020-11-21,-31.286
Turkey,TUR,2020-11-22,-34.714
Turkey,TUR,2020-11-23,-37.143
Turkey,TUR,2020-11-24,-39.571
Turkey,TUR,2020-11-25,-41.286
Turkey,TUR,2020-11-26,-43.143
Turkey,TUR,2020-11-27,-44.429
Turkey,TUR,2020-11-28,-44.143
Turkey,TUR,2020-11-29,-44.143
Turkey,TUR,2020-11-30,-44.571
Turkey,TUR,2020-12-01,-45.143
Turkey,TUR,2020-12-02,-45.571
Turkey,TUR,2020-12-03,-45.714
Turkey,TUR,2020-12-04,-45.143
Turkey,TUR,2020-12-05,-50.714
Turkey,TUR,2020-12-06,-55.857
Turkey,TUR,2020-12-07,-55.143
Turkey,TUR,2020-12-08,-54.571
Turkey,TUR,2020-12-09,-54.143
Turkey,TUR,2020-12-10,-54
Turkey,TUR,2020-12-11,-54.143
Turkey,TUR,2020-12-12,-54
Turkey,TUR,2020-12-13,-53.857
Turkey,TUR,2020-12-14,-54.143
Turkey,TUR,2020-12-15,-54
Turkey,TUR,2020-12-16,-53.857
Turkey,TUR,2020-12-17,-53.571
Turkey,TUR,2020-12-18,-53.286
Turkey,TUR,2020-12-19,-53.143
Turkey,TUR,2020-12-20,-53
Turkey,TUR,2020-12-21,-52.429
Turkey,TUR,2020-12-22,-52.429
Turkey,TUR,2020-12-23,-52.429
Turkey,TUR,2020-12-24,-52.429
Turkey,TUR,2020-12-25,-52.286
Turkey,TUR,2020-12-26,-52
Turkey,TUR,2020-12-27,-51.857
Turkey,TUR,2020-12-28,-51.429
Turkey,TUR,2020-12-29,-50.429
Turkey,TUR,2020-12-30,-49
Turkey,TUR,2020-12-31,-47.143
Turkey,TUR,2021-01-01,-54.429
Turkey,TUR,2021-01-02,-54.714
Turkey,TUR,2021-01-03,-54.714
Turkey,TUR,2021-01-04,-54.857
Turkey,TUR,2021-01-05,-55.571
Turkey,TUR,2021-01-06,-56.429
Turkey,TUR,2021-01-07,-57.857
Turkey,TUR,2021-01-08,-50.286
Turkey,TUR,2021-01-09,-49.857
Turkey,TUR,2021-01-10,-49.714
Turkey,TUR,2021-01-11,-49.286
Turkey,TUR,2021-01-12,-49
Turkey,TUR,2021-01-13,-49.571
Turkey,TUR,2021-01-14,-50.286
Turkey,TUR,2021-01-15,-51
Turkey,TUR,2021-01-16,-51.143
Turkey,TUR,2021-01-17,-51.143
Turkey,TUR,2021-01-18,-52.286
Turkey,TUR,2021-01-19,-53
Turkey,TUR,2021-01-20,-53
Turkey,TUR,2021-01-21,-52.714
Turkey,TUR,2021-01-22,-52.286
Turkey,TUR,2021-01-23,-51.857
Turkey,TUR,2021-01-24,-51.571
Turkey,TUR,2021-01-25,-50.714
Turkey,TUR,2021-01-26,-49.857
Uganda,UGA,2020-02-17,2.667
Uganda,UGA,2020-02-18,2
Uganda,UGA,2020-02-19,0.8
Uganda,UGA,2020-02-20,0.5
Uganda,UGA,2020-02-21,0.143
Uganda,UGA,2020-02-22,-0.286
Uganda,UGA,2020-02-23,-0.571
Uganda,UGA,2020-02-24,-1.143
Uganda,UGA,2020-02-25,-1
Uganda,UGA,2020-02-26,-1
Uganda,UGA,2020-02-27,-0.857
Uganda,UGA,2020-02-28,-0.571
Uganda,UGA,2020-02-29,-0.143
Uganda,UGA,2020-03-01,0.429
Uganda,UGA,2020-03-02,1.429
Uganda,UGA,2020-03-03,1.429
Uganda,UGA,2020-03-04,2
Uganda,UGA,2020-03-05,2.571
Uganda,UGA,2020-03-06,3.143
Uganda,UGA,2020-03-07,3.571
Uganda,UGA,2020-03-08,4
Uganda,UGA,2020-03-09,3.429
Uganda,UGA,2020-03-10,3.571
Uganda,UGA,2020-03-11,3.429
Uganda,UGA,2020-03-12,3
Uganda,UGA,2020-03-13,2.429
Uganda,UGA,2020-03-14,1.714
Uganda,UGA,2020-03-15,0.571
Uganda,UGA,2020-03-16,-0.571
Uganda,UGA,2020-03-17,-0.857
Uganda,UGA,2020-03-18,-1.143
Uganda,UGA,2020-03-19,-1.571
Uganda,UGA,2020-03-20,-2.857
Uganda,UGA,2020-03-21,-4.857
Uganda,UGA,2020-03-22,-7.571
Uganda,UGA,2020-03-23,-8.714
Uganda,UGA,2020-03-24,-11.286
Uganda,UGA,2020-03-25,-15
Uganda,UGA,2020-03-26,-20.571
Uganda,UGA,2020-03-27,-26.571
Uganda,UGA,2020-03-28,-31.714
Uganda,UGA,2020-03-29,-36
Uganda,UGA,2020-03-30,-40.286
Uganda,UGA,2020-03-31,-47.286
Uganda,UGA,2020-04-01,-53.143
Uganda,UGA,2020-04-02,-57
Uganda,UGA,2020-04-03,-59.714
Uganda,UGA,2020-04-04,-62.857
Uganda,UGA,2020-04-05,-64.857
Uganda,UGA,2020-04-06,-67.857
Uganda,UGA,2020-04-07,-67.857
Uganda,UGA,2020-04-08,-67.714
Uganda,UGA,2020-04-09,-67.857
Uganda,UGA,2020-04-10,-68.143
Uganda,UGA,2020-04-11,-68
Uganda,UGA,2020-04-12,-68.429
Uganda,UGA,2020-04-13,-69.286
Uganda,UGA,2020-04-14,-69.571
Uganda,UGA,2020-04-15,-69.286
Uganda,UGA,2020-04-16,-68.857
Uganda,UGA,2020-04-17,-68.286
Uganda,UGA,2020-04-18,-68.857
Uganda,UGA,2020-04-19,-68.857
Uganda,UGA,2020-04-20,-68.286
Uganda,UGA,2020-04-21,-68
Uganda,UGA,2020-04-22,-68.286
Uganda,UGA,2020-04-23,-68.714
Uganda,UGA,2020-04-24,-68.857
Uganda,UGA,2020-04-25,-68.429
Uganda,UGA,2020-04-26,-68.143
Uganda,UGA,2020-04-27,-67.857
Uganda,UGA,2020-04-28,-67.714
Uganda,UGA,2020-04-29,-67.429
Uganda,UGA,2020-04-30,-66.857
Uganda,UGA,2020-05-01,-67
Uganda,UGA,2020-05-02,-67.143
Uganda,UGA,2020-05-03,-67.286
Uganda,UGA,2020-05-04,-67
Uganda,UGA,2020-05-05,-66.857
Uganda,UGA,2020-05-06,-66.286
Uganda,UGA,2020-05-07,-66
Uganda,UGA,2020-05-08,-65.143
Uganda,UGA,2020-05-09,-64.286
Uganda,UGA,2020-05-10,-63.714
Uganda,UGA,2020-05-11,-63.143
Uganda,UGA,2020-05-12,-62.571
Uganda,UGA,2020-05-13,-62.429
Uganda,UGA,2020-05-14,-62.143
Uganda,UGA,2020-05-15,-61.857
Uganda,UGA,2020-05-16,-61.571
Uganda,UGA,2020-05-17,-61.286
Uganda,UGA,2020-05-18,-61.143
Uganda,UGA,2020-05-19,-61
Uganda,UGA,2020-05-20,-60.714
Uganda,UGA,2020-05-21,-60.571
Uganda,UGA,2020-05-22,-60.429
Uganda,UGA,2020-05-23,-60.286
Uganda,UGA,2020-05-24,-60.429
Uganda,UGA,2020-05-25,-60.286
Uganda,UGA,2020-05-26,-58.857
Uganda,UGA,2020-05-27,-57.571
Uganda,UGA,2020-05-28,-56.143
Uganda,UGA,2020-05-29,-54.714
Uganda,UGA,2020-05-30,-53.429
Uganda,UGA,2020-05-31,-52.143
Uganda,UGA,2020-06-01,-50.143
Uganda,UGA,2020-06-02,-49.571
Uganda,UGA,2020-06-03,-49.857
Uganda,UGA,2020-06-04,-48.857
Uganda,UGA,2020-06-05,-48
Uganda,UGA,2020-06-06,-47.286
Uganda,UGA,2020-06-07,-46.571
Uganda,UGA,2020-06-08,-46.143
Uganda,UGA,2020-06-09,-46
Uganda,UGA,2020-06-10,-43.857
Uganda,UGA,2020-06-11,-43.143
Uganda,UGA,2020-06-12,-42.571
Uganda,UGA,2020-06-13,-42
Uganda,UGA,2020-06-14,-41.714
Uganda,UGA,2020-06-15,-40.857
Uganda,UGA,2020-06-16,-39.714
Uganda,UGA,2020-06-17,-39.714
Uganda,UGA,2020-06-18,-39.714
Uganda,UGA,2020-06-19,-39.571
Uganda,UGA,2020-06-20,-39.143
Uganda,UGA,2020-06-21,-38.857
Uganda,UGA,2020-06-22,-38.714
Uganda,UGA,2020-06-23,-38.286
Uganda,UGA,2020-06-24,-38
Uganda,UGA,2020-06-25,-37.429
Uganda,UGA,2020-06-26,-37
Uganda,UGA,2020-06-27,-36.429
Uganda,UGA,2020-06-28,-35.857
Uganda,UGA,2020-06-29,-35.429
Uganda,UGA,2020-06-30,-34.857
Uganda,UGA,2020-07-01,-34.286
Uganda,UGA,2020-07-02,-33.857
Uganda,UGA,2020-07-03,-33.286
Uganda,UGA,2020-07-04,-32.857
Uganda,UGA,2020-07-05,-32.429
Uganda,UGA,2020-07-06,-32.571
Uganda,UGA,2020-07-07,-32.143
Uganda,UGA,2020-07-08,-32
Uganda,UGA,2020-07-09,-32
Uganda,UGA,2020-07-10,-31.857
Uganda,UGA,2020-07-11,-32.286
Uganda,UGA,2020-07-12,-32
Uganda,UGA,2020-07-13,-31.143
Uganda,UGA,2020-07-14,-31.429
Uganda,UGA,2020-07-15,-31.143
Uganda,UGA,2020-07-16,-31.429
Uganda,UGA,2020-07-17,-31.429
Uganda,UGA,2020-07-18,-30.714
Uganda,UGA,2020-07-19,-30.857
Uganda,UGA,2020-07-20,-31
Uganda,UGA,2020-07-21,-31
Uganda,UGA,2020-07-22,-30.857
Uganda,UGA,2020-07-23,-30.143
Uganda,UGA,2020-07-24,-29.857
Uganda,UGA,2020-07-25,-29.286
Uganda,UGA,2020-07-26,-28.571
Uganda,UGA,2020-07-27,-27.857
Uganda,UGA,2020-07-28,-27
Uganda,UGA,2020-07-29,-26.429
Uganda,UGA,2020-07-30,-25.143
Uganda,UGA,2020-07-31,-26
Uganda,UGA,2020-08-01,-25.571
Uganda,UGA,2020-08-02,-25.429
Uganda,UGA,2020-08-03,-24.714
Uganda,UGA,2020-08-04,-24
Uganda,UGA,2020-08-05,-23.429
Uganda,UGA,2020-08-06,-23.429
Uganda,UGA,2020-08-07,-21.286
Uganda,UGA,2020-08-08,-20.714
Uganda,UGA,2020-08-09,-20
Uganda,UGA,2020-08-10,-19.857
Uganda,UGA,2020-08-11,-19.714
Uganda,UGA,2020-08-12,-19.714
Uganda,UGA,2020-08-13,-19.714
Uganda,UGA,2020-08-14,-19.857
Uganda,UGA,2020-08-15,-19.571
Uganda,UGA,2020-08-16,-19.714
Uganda,UGA,2020-08-17,-19.857
Uganda,UGA,2020-08-18,-20.143
Uganda,UGA,2020-08-19,-20.286
Uganda,UGA,2020-08-20,-20.714
Uganda,UGA,2020-08-21,-20.857
Uganda,UGA,2020-08-22,-21.429
Uganda,UGA,2020-08-23,-21.429
Uganda,UGA,2020-08-24,-21.857
Uganda,UGA,2020-08-25,-21.714
Uganda,UGA,2020-08-26,-22.143
